employee_id,age_raw,gender,sector,stress_level,stress_source,destress_method,sleep_hours,age_group,risk_category
2051,34,Mujer,Retail,4,Finanzas,Deporte,4.490170951995427,Millennials (30-39),Bajo Riesgo
2052,43,Mujer,Construcción,5,Familia,Naturaleza,6.352381628945227,Gen X (40-49),Riesgo Moderado
2053,42,Hombre,Retail,4,Finanzas,Videojuegos,5.27351265990353,Gen X (40-49),Bajo Riesgo
2054,43,Mujer,Construcción,2,Familia,Naturaleza,6.116626789209545,Gen X (40-49),Bajo Riesgo
2055,49,Hombre,Tecnología,6,Finanzas,Naturaleza,6.663047971011141,Gen X (40-49),Riesgo Moderado
2056,30,Hombre,Retail,4,Salud,Naturaleza,4.279022661160201,Gen Z (20-29),Bajo Riesgo
2057,47,Hombre,Educación,5,Carga Laboral,Socializar,6.842561458475384,Gen X (40-49),Riesgo Moderado
2058,30,Hombre,Retail,7,Salud,Deporte,5.358257611019881,Gen Z (20-29),Riesgo Moderado
2059,36,Mujer,Retail,5,Salud,Videojuegos,8.108248773739557,Millennials (30-39),Riesgo Moderado
2060,31,Hombre,Construcción,4,Finanzas,Socializar,5.189669852364721,Millennials (30-39),Bajo Riesgo
2061,45,Hombre,Salud,7,Salud,Deporte,5.433123853013425,Gen X (40-49),Riesgo Moderado
2062,63,Hombre,Tecnología,4,Salud,Socializar,5.103181232537543,Boomers (50+),Bajo Riesgo
2063,29,Mujer,Retail,5,Salud,Deporte,5.878549471860029,Gen Z (20-29),Riesgo Moderado
2064,45,Mujer,Salud,7,Finanzas,Videojuegos,4.338160043903355,Gen X (40-49),Riesgo Moderado
2065,37,Hombre,Finanzas,4,Familia,Videojuegos,7.283190988718925,Millennials (30-39),Bajo Riesgo
2066,47,Hombre,Tecnología,6,Carga Laboral,Videojuegos,5.709132471424306,Gen X (40-49),Riesgo Moderado
2067,48,Hombre,Tecnología,5,Carga Laboral,Videojuegos,7.717826243916717,Gen X (40-49),Riesgo Moderado
2068,58,Mujer,Construcción,4,Familia,Deporte,6.58787237200692,Boomers (50+),Bajo Riesgo
2069,25,Mujer,Retail,5,Familia,Socializar,9.068313884156256,Gen Z (20-29),Riesgo Moderado
2070,45,Mujer,Finanzas,4,Salud,Videojuegos,6.1127985356766805,Gen X (40-49),Bajo Riesgo
2071,40,Mujer,Construcción,5,Carga Laboral,Videojuegos,5.96335681802878,Millennials (30-39),Riesgo Moderado
2072,57,Hombre,Educación,5,Familia,Videojuegos,7.382841395762582,Boomers (50+),Riesgo Moderado
2073,60,Mujer,Salud,8,Salud,Naturaleza,3.3853963036641623,Boomers (50+),Alto Riesgo
2074,31,Mujer,Salud,5,Carga Laboral,Videojuegos,5.780428575621368,Millennials (30-39),Riesgo Moderado
2075,46,Hombre,Construcción,6,Finanzas,Videojuegos,6.369649930020414,Gen X (40-49),Riesgo Moderado
2076,39,Hombre,Salud,8,Finanzas,Deporte,7.586633371862018,Millennials (30-39),Alto Riesgo
2077,40,Mujer,Retail,8,Carga Laboral,Naturaleza,7.8955719731700675,Millennials (30-39),Alto Riesgo
2078,57,Mujer,Salud,5,Carga Laboral,Deporte,8.178658874808704,Boomers (50+),Riesgo Moderado
2079,31,Hombre,Retail,7,Finanzas,Socializar,6.057412340807144,Millennials (30-39),Riesgo Moderado
2080,54,Mujer,Educación,5,Finanzas,Naturaleza,5.394902445766794,Boomers (50+),Riesgo Moderado
2081,26,Mujer,Finanzas,7,Carga Laboral,Deporte,6.588295386291333,Gen Z (20-29),Riesgo Moderado
2082,56,Hombre,Tecnología,4,Salud,Deporte,6.1008193041525125,Boomers (50+),Bajo Riesgo
2083,55,Hombre,Construcción,5,Familia,Socializar,3.987640864714566,Boomers (50+),Riesgo Moderado
2084,54,Hombre,Construcción,4,Familia,Socializar,6.745996243650239,Boomers (50+),Bajo Riesgo
2085,42,Mujer,Retail,4,Carga Laboral,Videojuegos,5.127625764779556,Gen X (40-49),Bajo Riesgo
2086,38,Hombre,Educación,5,Familia,Videojuegos,6.158338646569651,Millennials (30-39),Riesgo Moderado
2087,43,Hombre,Educación,9,Finanzas,Naturaleza,6.0671427760941485,Gen X (40-49),Alto Riesgo
2088,58,Mujer,Tecnología,6,Finanzas,Naturaleza,9.712321515321808,Boomers (50+),Riesgo Moderado
2089,36,Mujer,Finanzas,4,Familia,Socializar,7.849199945743322,Millennials (30-39),Bajo Riesgo
2090,56,Hombre,Construcción,5,Carga Laboral,Naturaleza,7.461441035624121,Boomers (50+),Riesgo Moderado
2091,49,Hombre,Retail,6,Finanzas,Videojuegos,7.957954748850094,Gen X (40-49),Riesgo Moderado
2092,28,Mujer,Educación,6,Salud,Socializar,5.98097181368747,Gen Z (20-29),Riesgo Moderado
2093,53,Mujer,Construcción,5,Salud,Deporte,4.634137235356842,Boomers (50+),Riesgo Moderado
2094,32,Mujer,Retail,3,Finanzas,Socializar,3.258643113224593,Millennials (30-39),Bajo Riesgo
2095,31,Hombre,Salud,6,Finanzas,Naturaleza,7.311367786492178,Millennials (30-39),Riesgo Moderado
2096,30,Mujer,Construcción,1,Familia,Videojuegos,7.330964120489853,Gen Z (20-29),Bajo Riesgo
2097,35,Mujer,Finanzas,2,Carga Laboral,Videojuegos,5.36010613737551,Millennials (30-39),Bajo Riesgo
2098,34,Mujer,Retail,4,Familia,Deporte,5.544309908805742,Millennials (30-39),Bajo Riesgo
2099,46,Mujer,Finanzas,6,Carga Laboral,Deporte,5.298360760045436,Gen X (40-49),Riesgo Moderado
2100,23,Hombre,Construcción,8,Salud,Socializar,5.301334185797659,Gen Z (20-29),Alto Riesgo
2101,56,Hombre,Salud,7,Salud,Videojuegos,5.7434183160649335,Boomers (50+),Riesgo Moderado
2102,28,Mujer,Finanzas,7,Carga Laboral,Deporte,7.004140705378305,Gen Z (20-29),Riesgo Moderado
2103,42,Mujer,Educación,5,Familia,Deporte,8.093103111653457,Gen X (40-49),Riesgo Moderado
2104,39,Mujer,Retail,6,Finanzas,Socializar,6.464416916974697,Millennials (30-39),Riesgo Moderado
2105,24,Hombre,Construcción,6,Carga Laboral,Socializar,8.399532135656688,Gen Z (20-29),Riesgo Moderado
2106,63,Mujer,Salud,7,Familia,Videojuegos,10.057116069385508,Boomers (50+),Riesgo Moderado
2107,60,Mujer,Educación,3,Salud,Naturaleza,7.09914956291132,Boomers (50+),Bajo Riesgo
2108,62,Hombre,Construcción,5,Finanzas,Naturaleza,6.407658832356287,Boomers (50+),Riesgo Moderado
2109,32,Hombre,Salud,6,Salud,Videojuegos,3.0106056977358064,Millennials (30-39),Riesgo Moderado
2110,60,Mujer,Educación,4,Carga Laboral,Naturaleza,7.406087009161842,Boomers (50+),Bajo Riesgo
2111,45,Mujer,Finanzas,4,Salud,Videojuegos,6.593727037627774,Gen X (40-49),Bajo Riesgo
2112,40,Mujer,Construcción,3,Salud,Videojuegos,6.631341416548867,Millennials (30-39),Bajo Riesgo
2113,25,Mujer,Construcción,7,Carga Laboral,Deporte,6.165905338291128,Gen Z (20-29),Riesgo Moderado
2114,47,Hombre,Finanzas,5,Finanzas,Naturaleza,5.847821106775733,Gen X (40-49),Riesgo Moderado
2115,59,Hombre,Tecnología,5,Carga Laboral,Videojuegos,5.001471027670782,Boomers (50+),Riesgo Moderado
2116,63,Mujer,Educación,5,Familia,Naturaleza,7.711316493025915,Boomers (50+),Riesgo Moderado
2117,53,Mujer,Finanzas,3,Carga Laboral,Naturaleza,2.4366219027990272,Boomers (50+),Bajo Riesgo
2118,60,Mujer,Construcción,8,Carga Laboral,Socializar,7.165098767761885,Boomers (50+),Alto Riesgo
2119,57,Mujer,Educación,6,Finanzas,Naturaleza,4.226390400878305,Boomers (50+),Riesgo Moderado
2120,61,Hombre,Educación,6,Familia,Videojuegos,8.41860378617205,Boomers (50+),Riesgo Moderado
2121,58,Mujer,Tecnología,7,Salud,Deporte,6.00095778449719,Boomers (50+),Riesgo Moderado
2122,54,Hombre,Construcción,5,Salud,Naturaleza,7.339191977136844,Boomers (50+),Riesgo Moderado
2123,57,Hombre,Salud,6,Salud,Videojuegos,6.7870526675590135,Boomers (50+),Riesgo Moderado
2124,24,Hombre,Tecnología,6,Salud,Socializar,8.292024415046901,Gen Z (20-29),Riesgo Moderado
2125,30,Hombre,Tecnología,7,Finanzas,Naturaleza,9.267468034319023,Gen Z (20-29),Riesgo Moderado
2126,29,Hombre,Salud,5,Familia,Deporte,8.239090271905546,Gen Z (20-29),Riesgo Moderado
2127,54,Hombre,Salud,8,Finanzas,Naturaleza,7.427944794600811,Boomers (50+),Alto Riesgo
2128,27,Hombre,Tecnología,4,Carga Laboral,Videojuegos,6.07433485247041,Gen Z (20-29),Bajo Riesgo
2129,62,Hombre,Educación,6,Familia,Naturaleza,7.228061022242392,Boomers (50+),Riesgo Moderado
2130,60,Mujer,Finanzas,7,Familia,Naturaleza,8.042878600286661,Boomers (50+),Riesgo Moderado
2131,25,Hombre,Finanzas,7,Salud,Socializar,5.920968545337701,Gen Z (20-29),Riesgo Moderado
2132,34,Hombre,Tecnología,7,Salud,Naturaleza,6.602418110086586,Millennials (30-39),Riesgo Moderado
2133,23,Mujer,Educación,6,Salud,Deporte,5.356326537443192,Gen Z (20-29),Riesgo Moderado
2134,26,Mujer,Salud,5,Salud,Naturaleza,7.800411017876585,Gen Z (20-29),Riesgo Moderado
2135,48,Mujer,Retail,7,Carga Laboral,Socializar,7.251975680210061,Gen X (40-49),Riesgo Moderado
2136,53,Hombre,Tecnología,8,Salud,Videojuegos,4.594317675342056,Boomers (50+),Alto Riesgo
2137,42,Mujer,Construcción,5,Finanzas,Naturaleza,7.006859522748087,Gen X (40-49),Riesgo Moderado
2138,29,Hombre,Educación,7,Familia,Naturaleza,6.206803450525165,Gen Z (20-29),Riesgo Moderado
2139,59,Hombre,Construcción,4,Carga Laboral,Socializar,6.690764342893568,Boomers (50+),Bajo Riesgo
2140,29,Hombre,Construcción,4,Carga Laboral,Socializar,5.449719963808065,Gen Z (20-29),Bajo Riesgo
2141,24,Mujer,Tecnología,6,Familia,Socializar,8.476324224770671,Gen Z (20-29),Riesgo Moderado
2142,24,Hombre,Educación,5,Familia,Naturaleza,5.517411932577537,Gen Z (20-29),Riesgo Moderado
2143,43,Hombre,Construcción,5,Familia,Deporte,9.688305017017822,Gen X (40-49),Riesgo Moderado
2144,27,Hombre,Educación,10,Carga Laboral,Socializar,6.724631697097983,Gen Z (20-29),Alto Riesgo
2145,23,Mujer,Finanzas,5,Finanzas,Videojuegos,6.05966893683413,Gen Z (20-29),Riesgo Moderado
2146,44,Mujer,Retail,6,Finanzas,Naturaleza,7.173421049927315,Gen X (40-49),Riesgo Moderado
2147,23,Hombre,Construcción,3,Familia,Videojuegos,6.963674486463491,Gen Z (20-29),Bajo Riesgo
2148,59,Mujer,Construcción,6,Carga Laboral,Videojuegos,9.469445486622352,Boomers (50+),Riesgo Moderado
2149,38,Mujer,Educación,4,Salud,Deporte,7.196960919227691,Millennials (30-39),Bajo Riesgo
2150,56,Mujer,Retail,5,Carga Laboral,Videojuegos,3.7184474757238366,Boomers (50+),Riesgo Moderado
2151,55,Hombre,Finanzas,5,Familia,Socializar,5.548454855845777,Boomers (50+),Riesgo Moderado
2152,44,Mujer,Construcción,5,Carga Laboral,Socializar,7.715483426305242,Gen X (40-49),Riesgo Moderado
2153,51,Hombre,Tecnología,4,Carga Laboral,Naturaleza,6.239340429619008,Boomers (50+),Bajo Riesgo
2154,29,Mujer,Educación,5,Carga Laboral,Deporte,5.746870774273881,Gen Z (20-29),Riesgo Moderado
2155,43,Hombre,Educación,5,Salud,Deporte,5.494344983457437,Gen X (40-49),Riesgo Moderado
2156,57,Hombre,Construcción,5,Familia,Videojuegos,5.120013483231754,Boomers (50+),Riesgo Moderado
2157,26,Hombre,Finanzas,8,Familia,Deporte,6.881899210386202,Gen Z (20-29),Alto Riesgo
2158,34,Mujer,Construcción,5,Familia,Videojuegos,5.5023398463048485,Millennials (30-39),Riesgo Moderado
2159,50,Hombre,Salud,5,Finanzas,Videojuegos,8.517193018627776,Gen X (40-49),Riesgo Moderado
2160,52,Mujer,Construcción,6,Finanzas,Deporte,5.25664877124277,Boomers (50+),Riesgo Moderado
2161,37,Hombre,Retail,1,Familia,Naturaleza,4.546436377032312,Millennials (30-39),Bajo Riesgo
2162,63,Mujer,Retail,8,Carga Laboral,Videojuegos,6.471466230052991,Boomers (50+),Alto Riesgo
2163,51,Mujer,Salud,3,Carga Laboral,Socializar,3.446560359987793,Boomers (50+),Bajo Riesgo
2164,37,Mujer,Retail,6,Familia,Socializar,2.8908339836754005,Millennials (30-39),Riesgo Moderado
2165,33,Mujer,Retail,6,Salud,Deporte,7.436950016246549,Millennials (30-39),Riesgo Moderado
2166,38,Mujer,Tecnología,3,Salud,Deporte,6.58202437035423,Millennials (30-39),Bajo Riesgo
2167,37,Hombre,Educación,6,Carga Laboral,Videojuegos,3.370513799624937,Millennials (30-39),Riesgo Moderado
2168,33,Mujer,Retail,4,Carga Laboral,Videojuegos,6.636241978802389,Millennials (30-39),Bajo Riesgo
2169,29,Hombre,Educación,6,Finanzas,Socializar,6.062394008567745,Gen Z (20-29),Riesgo Moderado
2170,41,Mujer,Finanzas,6,Salud,Videojuegos,4.2151009595812425,Gen X (40-49),Riesgo Moderado
2171,24,Mujer,Construcción,6,Carga Laboral,Socializar,7.596834547993147,Gen Z (20-29),Riesgo Moderado
2172,37,Hombre,Tecnología,3,Carga Laboral,Videojuegos,8.777748764919082,Millennials (30-39),Bajo Riesgo
2173,51,Hombre,Salud,7,Familia,Naturaleza,9.38746494311582,Boomers (50+),Riesgo Moderado
2174,44,Hombre,Finanzas,5,Finanzas,Naturaleza,6.990308523546799,Gen X (40-49),Riesgo Moderado
2175,49,Mujer,Tecnología,5,Salud,Socializar,6.533639886799334,Gen X (40-49),Riesgo Moderado
2176,61,Mujer,Tecnología,5,Salud,Naturaleza,9.16129366527435,Boomers (50+),Riesgo Moderado
2177,26,Mujer,Salud,5,Finanzas,Naturaleza,6.878501585029068,Gen Z (20-29),Riesgo Moderado
2178,41,Mujer,Salud,4,Carga Laboral,Deporte,5.989015260073321,Gen X (40-49),Bajo Riesgo
2179,61,Mujer,Educación,4,Salud,Videojuegos,5.516098927135251,Boomers (50+),Bajo Riesgo
2180,22,Hombre,Construcción,6,Salud,Deporte,7.330611380778017,Gen Z (20-29),Riesgo Moderado
2181,51,Hombre,Finanzas,4,Salud,Socializar,4.045043035558874,Boomers (50+),Bajo Riesgo
2182,42,Mujer,Construcción,7,Familia,Deporte,8.239382617859782,Gen X (40-49),Riesgo Moderado
2183,41,Mujer,Finanzas,5,Finanzas,Socializar,4.413886838300595,Gen X (40-49),Riesgo Moderado
2184,27,Mujer,Tecnología,6,Salud,Naturaleza,5.228332529483408,Gen Z (20-29),Riesgo Moderado
2185,43,Hombre,Retail,5,Finanzas,Deporte,6.963777337093916,Gen X (40-49),Riesgo Moderado
2186,39,Hombre,Retail,3,Carga Laboral,Naturaleza,9.118411907468476,Millennials (30-39),Bajo Riesgo
2187,29,Hombre,Salud,8,Finanzas,Videojuegos,6.097089229209064,Gen Z (20-29),Alto Riesgo
2188,60,Hombre,Salud,5,Familia,Naturaleza,4.923767369974603,Boomers (50+),Riesgo Moderado
2189,53,Hombre,Tecnología,3,Familia,Videojuegos,8.10117440676352,Boomers (50+),Bajo Riesgo
2190,54,Mujer,Tecnología,4,Finanzas,Naturaleza,5.838600913522628,Boomers (50+),Bajo Riesgo
2191,37,Hombre,Finanzas,5,Familia,Deporte,3.981207586255616,Millennials (30-39),Riesgo Moderado
2192,33,Mujer,Tecnología,1,Salud,Deporte,7.4091813753615,Millennials (30-39),Bajo Riesgo
2193,59,Hombre,Finanzas,4,Familia,Naturaleza,6.166664887929665,Boomers (50+),Bajo Riesgo
2194,55,Mujer,Construcción,7,Carga Laboral,Socializar,6.134007500611983,Boomers (50+),Riesgo Moderado
2195,35,Hombre,Salud,6,Finanzas,Socializar,7.605592266836827,Millennials (30-39),Riesgo Moderado
2196,57,Hombre,Salud,8,Finanzas,Videojuegos,7.741517611335743,Boomers (50+),Alto Riesgo
2197,54,Hombre,Retail,4,Carga Laboral,Videojuegos,5.372717541525405,Boomers (50+),Bajo Riesgo
2198,44,No Binario,Retail,7,Carga Laboral,Naturaleza,6.68351119010384,Gen X (40-49),Riesgo Moderado
2199,23,Mujer,Salud,5,Carga Laboral,Deporte,4.162558517010831,Gen Z (20-29),Riesgo Moderado
2200,62,Hombre,Construcción,6,Carga Laboral,Videojuegos,6.114319021654604,Boomers (50+),Riesgo Moderado
2201,42,Hombre,Construcción,5,Salud,Naturaleza,5.183680730876431,Gen X (40-49),Riesgo Moderado
2202,23,Mujer,Educación,8,Familia,Videojuegos,6.184549640665157,Gen Z (20-29),Alto Riesgo
2203,48,Hombre,Finanzas,4,Familia,Deporte,5.885523962726403,Gen X (40-49),Bajo Riesgo
2204,30,Hombre,Retail,3,Salud,Videojuegos,6.227206013937862,Gen Z (20-29),Bajo Riesgo
2205,22,Mujer,Finanzas,7,Carga Laboral,Naturaleza,3.992869239989808,Gen Z (20-29),Riesgo Moderado
2206,32,Mujer,Retail,7,Finanzas,Videojuegos,4.523062356764771,Millennials (30-39),Riesgo Moderado
2207,24,Hombre,Educación,6,Finanzas,Socializar,6.174811545273962,Gen Z (20-29),Riesgo Moderado
2208,44,Hombre,Salud,6,Finanzas,Videojuegos,8.74163061112282,Gen X (40-49),Riesgo Moderado
2209,47,Mujer,Finanzas,3,Carga Laboral,Deporte,7.598035999503832,Gen X (40-49),Bajo Riesgo
2210,25,Hombre,Retail,7,Salud,Deporte,7.150992277537188,Gen Z (20-29),Riesgo Moderado
2211,39,Hombre,Finanzas,5,Salud,Deporte,5.606824409494038,Millennials (30-39),Riesgo Moderado
2212,27,Mujer,Salud,8,Salud,Deporte,5.083180593673115,Gen Z (20-29),Alto Riesgo
2213,56,Mujer,Tecnología,5,Familia,Naturaleza,7.437010471693769,Boomers (50+),Riesgo Moderado
2214,43,Hombre,Retail,8,Familia,Videojuegos,4.752536788589844,Gen X (40-49),Alto Riesgo
2215,64,No Binario,Tecnología,4,Familia,Videojuegos,8.947894349900551,Boomers (50+),Bajo Riesgo
2216,36,Mujer,Educación,4,Familia,Videojuegos,6.434884440482156,Millennials (30-39),Bajo Riesgo
2217,43,Hombre,Construcción,7,Finanzas,Videojuegos,9.521890744651548,Gen X (40-49),Riesgo Moderado
2218,58,No Binario,Finanzas,7,Finanzas,Naturaleza,9.055039041956707,Boomers (50+),Riesgo Moderado
2219,63,Hombre,Retail,7,Salud,Deporte,7.131954521778696,Boomers (50+),Riesgo Moderado
2220,33,Hombre,Finanzas,5,Familia,Videojuegos,7.072525611913073,Millennials (30-39),Riesgo Moderado
2221,63,Mujer,Educación,5,Salud,Videojuegos,5.53248929530311,Boomers (50+),Riesgo Moderado
2222,59,Hombre,Educación,3,Carga Laboral,Deporte,8.483038502856854,Boomers (50+),Bajo Riesgo
2223,39,Hombre,Finanzas,5,Familia,Socializar,5.927924739165446,Millennials (30-39),Riesgo Moderado
2224,56,Hombre,Retail,5,Familia,Socializar,3.967399126496841,Boomers (50+),Riesgo Moderado
2225,51,Hombre,Salud,6,Salud,Deporte,8.230883949414798,Boomers (50+),Riesgo Moderado
2226,45,Mujer,Salud,5,Salud,Videojuegos,7.318636779173903,Gen X (40-49),Riesgo Moderado
2227,63,Mujer,Construcción,3,Carga Laboral,Deporte,5.727593928031258,Boomers (50+),Bajo Riesgo
2228,51,No Binario,Finanzas,7,Salud,Videojuegos,6.897424390863899,Boomers (50+),Riesgo Moderado
2229,35,Hombre,Finanzas,6,Familia,Videojuegos,6.549074050177889,Millennials (30-39),Riesgo Moderado
2230,27,Hombre,Retail,5,Finanzas,Socializar,8.717331366730232,Gen Z (20-29),Riesgo Moderado
2231,24,Hombre,Finanzas,7,Carga Laboral,Socializar,4.98956108530623,Gen Z (20-29),Riesgo Moderado
2232,37,Hombre,Retail,6,Carga Laboral,Videojuegos,8.735005565457415,Millennials (30-39),Riesgo Moderado
2233,28,Hombre,Finanzas,3,Familia,Videojuegos,8.495216758073878,Gen Z (20-29),Bajo Riesgo
2234,35,Mujer,Educación,5,Finanzas,Videojuegos,5.539270529695849,Millennials (30-39),Riesgo Moderado
2235,30,Mujer,Tecnología,7,Salud,Socializar,7.130864115669611,Gen Z (20-29),Riesgo Moderado
2236,36,No Binario,Finanzas,3,Salud,Videojuegos,7.321671313965684,Millennials (30-39),Bajo Riesgo
2237,42,Hombre,Tecnología,3,Finanzas,Deporte,10.967969280418629,Gen X (40-49),Bajo Riesgo
2238,56,Mujer,Salud,7,Finanzas,Naturaleza,5.32890093609634,Boomers (50+),Riesgo Moderado
2239,23,Hombre,Construcción,8,Familia,Naturaleza,3.6117621556816975,Gen Z (20-29),Alto Riesgo
2240,48,Hombre,Salud,6,Salud,Videojuegos,3.484808402328172,Gen X (40-49),Riesgo Moderado
2241,23,Mujer,Finanzas,5,Familia,Deporte,6.816745302143797,Gen Z (20-29),Riesgo Moderado
2242,56,Mujer,Retail,2,Salud,Videojuegos,8.037128917490158,Boomers (50+),Bajo Riesgo
2243,39,Hombre,Salud,6,Salud,Deporte,5.165639379283485,Millennials (30-39),Riesgo Moderado
2244,35,Hombre,Educación,3,Finanzas,Socializar,6.213123482499293,Millennials (30-39),Bajo Riesgo
2245,41,Hombre,Tecnología,4,Familia,Socializar,5.835740697529548,Gen X (40-49),Bajo Riesgo
2246,39,Mujer,Retail,7,Finanzas,Videojuegos,4.78543593051313,Millennials (30-39),Riesgo Moderado
2247,31,Hombre,Retail,3,Familia,Socializar,7.404955857738609,Millennials (30-39),Bajo Riesgo
2248,46,No Binario,Finanzas,5,Salud,Videojuegos,3.879946409093261,Gen X (40-49),Riesgo Moderado
2249,23,Hombre,Educación,7,Carga Laboral,Naturaleza,7.457147906260211,Gen Z (20-29),Riesgo Moderado
2250,46,Hombre,Tecnología,4,Carga Laboral,Deporte,5.854653131899231,Gen X (40-49),Bajo Riesgo
2251,54,Mujer,Educación,6,Familia,Deporte,7.976884309069816,Boomers (50+),Riesgo Moderado
2252,57,Mujer,Salud,7,Familia,Naturaleza,6.758801309513499,Boomers (50+),Riesgo Moderado
2253,52,Hombre,Finanzas,5,Finanzas,Naturaleza,4.174661627413434,Boomers (50+),Riesgo Moderado
2254,35,Mujer,Retail,5,Salud,Naturaleza,6.969025709032593,Millennials (30-39),Riesgo Moderado
2255,22,Mujer,Retail,4,Carga Laboral,Naturaleza,5.925567072717368,Gen Z (20-29),Bajo Riesgo
2256,37,Mujer,Salud,5,Finanzas,Socializar,8.139552497273751,Millennials (30-39),Riesgo Moderado
2257,24,Mujer,Retail,6,Familia,Deporte,7.591149917178544,Gen Z (20-29),Riesgo Moderado
2258,56,Mujer,Construcción,2,Salud,Deporte,8.215691730008537,Boomers (50+),Bajo Riesgo
2259,62,Mujer,Finanzas,2,Finanzas,Naturaleza,5.9821132288318335,Boomers (50+),Bajo Riesgo
2260,27,Mujer,Salud,7,Finanzas,Videojuegos,5.125887560369487,Gen Z (20-29),Riesgo Moderado
2261,46,Hombre,Finanzas,6,Familia,Videojuegos,6.478125900067367,Gen X (40-49),Riesgo Moderado
2262,34,Hombre,Tecnología,5,Salud,Videojuegos,7.599617373981884,Millennials (30-39),Riesgo Moderado
2263,55,Hombre,Finanzas,3,Carga Laboral,Videojuegos,5.062150180798163,Boomers (50+),Bajo Riesgo
2264,29,Hombre,Finanzas,7,Finanzas,Socializar,6.963129477503798,Gen Z (20-29),Riesgo Moderado
2265,42,Hombre,Tecnología,5,Familia,Deporte,7.064010774217322,Gen X (40-49),Riesgo Moderado
2266,55,No Binario,Salud,7,Finanzas,Deporte,8.56303894718221,Boomers (50+),Riesgo Moderado
2267,25,Hombre,Finanzas,5,Familia,Deporte,4.936574831572289,Gen Z (20-29),Riesgo Moderado
2268,46,Hombre,Educación,5,Familia,Videojuegos,7.238690810812846,Gen X (40-49),Riesgo Moderado
2269,36,Mujer,Finanzas,6,Familia,Naturaleza,5.762121539548365,Millennials (30-39),Riesgo Moderado
2270,25,Hombre,Salud,8,Salud,Videojuegos,5.367231650617213,Gen Z (20-29),Alto Riesgo
2271,33,Hombre,Retail,6,Carga Laboral,Deporte,9.413631781411237,Millennials (30-39),Riesgo Moderado
2272,53,Hombre,Tecnología,4,Salud,Videojuegos,7.167983140409028,Boomers (50+),Bajo Riesgo
2273,53,Hombre,Retail,5,Carga Laboral,Naturaleza,8.805400800204687,Boomers (50+),Riesgo Moderado
2274,49,Hombre,Salud,5,Familia,Naturaleza,5.379424698649238,Gen X (40-49),Riesgo Moderado
2275,34,Mujer,Construcción,5,Carga Laboral,Videojuegos,9.014882761292856,Millennials (30-39),Riesgo Moderado
2276,52,Mujer,Retail,3,Salud,Deporte,5.88858340603419,Boomers (50+),Bajo Riesgo
